,Barrio,Latitud_barrio,Longitud_barrio,IdRest,Lugar,Latitud_lugar,Longitud_lugar,Categoría
693,Perchel sur,36.71459981039456,-4.428440085982156,542010f2498ec006c4128241,Mesón Ibérico,36.71475469015449,-4.4239918434387056,Spanish Restaurant
694,Perchel sur,36.71459981039456,-4.428440085982156,4eabf4b129c2152debf3dbef,O Mamma Mia,36.71716760848513,-4.428583171912738,Italian Restaurant
695,Perchel sur,36.71459981039456,-4.428440085982156,55c3a3bd498e5aa1a98e4798,Gourmet Experience El Corte Inglés,36.71729796773582,-4.42819689148577,Gastropub
696,Perchel sur,36.71459981039456,-4.428440085982156,4d97935ae07ea35d207bdd02,Restaurante Japonés Kyoto,36.71114867208626,-4.428592307234352,Japanese Restaurant
697,Perchel sur,36.71459981039456,-4.428440085982156,54143d6d498e60ee78c786e9,mamuchis,36.71586479199015,-4.424084460666559,Restaurant
698,Perchel sur,36.71459981039456,-4.428440085982156,53ea7257498e3da8acbf68b5,La Deriva,36.71580678492146,-4.42481499145511,Restaurant
699,Perchel sur,36.71459981039456,-4.428440085982156,4d11f2b30ad2f04d61c4a854,Eguzki Bar,36.714614897157375,-4.424884357429981,Restaurant
700,Perchel sur,36.71459981039456,-4.428440085982156,563688d6498efb2f4dc49a58,PicNic diner&coffee,36.71585898765713,-4.423274250466957,Gastropub
701,Perchel sur,36.71459981039456,-4.428440085982156,4c40d74a520fa5932cb4c8ac,Mesón Gallego,36.7159407747413,-4.423868417174497,Spanish Restaurant
702,Perchel sur,36.71459981039456,-4.428440085982156,4e0f0b1e62e1d5a30d06ee8f,Cafetería El Corte Inglés,36.71724574049453,-4.428699147834897,Café
703,Perchel sur,36.71459981039456,-4.428440085982156,5a4f8195f870fd2b52ba33fa,Goiko Grill,36.718172,-4.428682,Burger Joint
704,Perchel sur,36.71459981039456,-4.428440085982156,52944e31498e7e1cc6e20543,Granier Panes Artesanos,36.712787908430585,-4.432986665188229,Bakery
705,Perchel sur,36.71459981039456,-4.428440085982156,4e876da85c5cfd1dcc657cea,Domino's Pizza,36.713960937494754,-4.433263066506208,Pizza Place
706,Perchel sur,36.71459981039456,-4.428440085982156,4bd063f5046076b040d36f71,Dunkin' Coffee,36.718524440884536,-4.4293216467161605,Donut Shop
707,Perchel sur,36.71459981039456,-4.428440085982156,55cb402e498e057c68b84302,Gourmet Experience El Corte Inglés,36.717377380064065,-4.428536155452807,Bistro
708,Perchel sur,36.71459981039456,-4.428440085982156,4cb027f6cbab236a6e229e73,El Secreto,36.713690754890834,-4.4333764116754,Café
709,Perchel sur,36.71459981039456,-4.428440085982156,53c7b138498edeb14aeb833f,Mister Noodles,36.714144409702996,-4.431247528191334,Asian Restaurant
710,Perchel sur,36.71459981039456,-4.428440085982156,4f6630cee4b0fb96f7635ee1,El Capricho,36.71375,-4.433398,Turkish Restaurant
711,Perchel sur,36.71459981039456,-4.428440085982156,4c9d1c56542b224b35d8e69f,El Despachito de Gloria,36.71814033346001,-4.431301391030537,Spanish Restaurant
712,Perchel sur,36.71459981039456,-4.428440085982156,56812806498e639d229e20e4,La Perica,36.712707,-4.431224,Bistro
713,Perchel sur,36.71459981039456,-4.428440085982156,54b0e969498efd7048f91ce8,La Mar de Soler,36.71400220119432,-4.43016920622685,Seafood Restaurant
714,Perchel sur,36.71459981039456,-4.428440085982156,4bffe07bf61ea59367e3ea13,Pans & Company,36.71445410473761,-4.432498621968396,Sandwich Place
715,Perchel sur,36.71459981039456,-4.428440085982156,57a5fb23498ec1f9eaff9370,Lizarran,36.71177,-4.431787,Tapas Restaurant
716,Perchel sur,36.71459981039456,-4.428440085982156,4c59662404f9be9a2b20ef60,100 Montaditos,36.711929342809285,-4.432753558160035,Sandwich Place
717,Perchel sur,36.71459981039456,-4.428440085982156,4d3076097791224bb268d142,Bar Nuestra Señora Del Gran Poder,36.713339606373125,-4.429434725615097,Spanish Restaurant
718,Perchel sur,36.71459981039456,-4.428440085982156,4cfd4a97c6cca35df20f9632,Mendivil,36.71352696745083,-4.430968807320731,Burger Joint
719,Perchel sur,36.71459981039456,-4.428440085982156,4be9586288ed2d7f37d6cc1d,Juandi,36.712127264978236,-4.430641544039722,Spanish Restaurant
720,Perchel sur,36.71459981039456,-4.428440085982156,509eb5c6e4b076197c36fbb2,Taco Bell,36.71196338414721,-4.432356646577947,Fast Food Restaurant
721,Perchel sur,36.71459981039456,-4.428440085982156,4bdb2758c79cc928ee6381e9,Baboo Café,36.718495039381644,-4.428798068362036,Café
722,Perchel sur,36.71459981039456,-4.428440085982156,4cd8556a5e1b721eaba239d9,Restaurante Chino Flamingo,36.71285041048879,-4.429131699427124,Chinese Restaurant
723,Perchel sur,36.71459981039456,-4.428440085982156,50410dd6e4b0805b9ecf3101,Tomaquet,36.71203336501356,-4.432769714952517,Tapas Restaurant
724,Perchel sur,36.71459981039456,-4.428440085982156,4d8c8c4dc1b1721ee0e20246,Telepizza,36.71608654896498,-4.433073647208367,Pizza Place
725,Perchel sur,36.71459981039456,-4.428440085982156,4cce9ca27c2ff04d1997a57e,Sabora,36.71271921091947,-4.432065944835818,Breakfast Spot
726,Perchel sur,36.71459981039456,-4.428440085982156,4fdcd551e4b01d23393a9ecb,Sushimore,36.71441706111804,-4.432355059822095,Sushi Restaurant
727,Perchel sur,36.71459981039456,-4.428440085982156,4ca0b3fc8afca0933ef71416,Dunkin' Coffee,36.7119470352626,-4.43186768167432,Donut Shop
728,Perchel sur,36.71459981039456,-4.428440085982156,4c0be9b4340720a193d28893,McDonald's,36.712152001571134,-4.4327116501858255,Fast Food Restaurant
729,La aurora,36.71493944206097,-4.432656790864362,4bb503a20fb7b713f7d2bf8a,La Tagliatella,36.71529810299304,-4.431495020119185,Italian Restaurant
730,La aurora,36.71493944206097,-4.432656790864362,58d8e8852f91cb026fc2d921,Da Saveria,36.714436,-4.428686,Italian Restaurant
731,La aurora,36.71493944206097,-4.432656790864362,4b87d100f964a5206bcd31e3,Mesón Astorga,36.71442380259032,-4.437101545293068,Restaurant
732,La aurora,36.71493944206097,-4.432656790864362,4d2bedb8ebacb1f777571050,Los Valle Churros Y Chocolate,36.71308977972861,-4.429276361041498,Café
733,La aurora,36.71493944206097,-4.432656790864362,4e876da85c5cfd1dcc657cea,Domino's Pizza,36.713960937494754,-4.433263066506208,Pizza Place
734,La aurora,36.71493944206097,-4.432656790864362,52944e31498e7e1cc6e20543,Granier Panes Artesanos,36.712787908430585,-4.432986665188229,Bakery
735,La aurora,36.71493944206097,-4.432656790864362,4b6ddacff964a52006962ce3,Candamil,36.71448068341679,-4.427384907323258,Spanish Restaurant
736,La aurora,36.71493944206097,-4.432656790864362,4eabf4b129c2152debf3dbef,O Mamma Mia,36.71716760848513,-4.428583171912738,Italian Restaurant
737,La aurora,36.71493944206097,-4.432656790864362,55c3a3bd498e5aa1a98e4798,Gourmet Experience El Corte Inglés,36.71729796773582,-4.42819689148577,Gastropub
738,La aurora,36.71493944206097,-4.432656790864362,4cb027f6cbab236a6e229e73,El Secreto,36.713690754890834,-4.4333764116754,Café
739,La aurora,36.71493944206097,-4.432656790864362,4f6630cee4b0fb96f7635ee1,El Capricho,36.71375,-4.433398,Turkish Restaurant
740,La aurora,36.71493944206097,-4.432656790864362,4e0f0b1e62e1d5a30d06ee8f,Cafetería El Corte Inglés,36.71724574049453,-4.428699147834897,Café
741,La aurora,36.71493944206097,-4.432656790864362,53c7b138498edeb14aeb833f,Mister Noodles,36.714144409702996,-4.431247528191334,Asian Restaurant
742,La aurora,36.71493944206097,-4.432656790864362,4c9d1c56542b224b35d8e69f,El Despachito de Gloria,36.71814033346001,-4.431301391030537,Spanish Restaurant
743,La aurora,36.71493944206097,-4.432656790864362,4bd063f5046076b040d36f71,Dunkin' Coffee,36.718524440884536,-4.4293216467161605,Donut Shop
744,La aurora,36.71493944206097,-4.432656790864362,4d4428ce1928a35d89b4b570,El Figón de Juan,36.718844316555874,-4.434314866368557,Spanish Restaurant
745,La aurora,36.71493944206097,-4.432656790864362,4bdecaf0ffdec9285a9ae9a1,VIPS,36.711900765044206,-4.43308043446915,Restaurant
746,La aurora,36.71493944206097,-4.432656790864362,5037dc00e4b0107229393daa,Asakusa,36.71568126934967,-4.428105735395536,Asian Restaurant
747,La aurora,36.71493944206097,-4.432656790864362,56812806498e639d229e20e4,La Perica,36.712707,-4.431224,Bistro
748,La aurora,36.71493944206097,-4.432656790864362,4c0a81f9009a0f479b7be9bf,Foster's Hollywood,36.71174915391996,-4.433055624507523,American Restaurant
749,La aurora,36.71493944206097,-4.432656790864362,4ef337e949010b41f66825bf,La Ñora,36.71448822869794,-4.437157606652925,Restaurant
750,La aurora,36.71493944206097,-4.432656790864362,55cb402e498e057c68b84302,Gourmet Experience El Corte Inglés,36.717377380064065,-4.428536155452807,Bistro
751,La aurora,36.71493944206097,-4.432656790864362,4bffe07bf61ea59367e3ea13,Pans & Company,36.71445410473761,-4.432498621968396,Sandwich Place
752,La aurora,36.71493944206097,-4.432656790864362,55cb607d498e057c69163456,Hamburguesa Nostra,36.717350549446785,-4.428345217382192,Burger Joint
753,La aurora,36.71493944206097,-4.432656790864362,4c59662404f9be9a2b20ef60,100 Montaditos,36.711929342809285,-4.432753558160035,Sandwich Place
754,La aurora,36.71493944206097,-4.432656790864362,4c7822ea794e224b1e266128,Burguer Dallas,36.71294371170928,-4.4359620770530075,Burger Joint
755,La aurora,36.71493944206097,-4.432656790864362,57a5fb23498ec1f9eaff9370,Lizarran,36.71177,-4.431787,Tapas Restaurant
756,La aurora,36.71493944206097,-4.432656790864362,54b0e969498efd7048f91ce8,La Mar de Soler,36.71400220119432,-4.43016920622685,Seafood Restaurant
757,La aurora,36.71493944206097,-4.432656790864362,509eb5c6e4b076197c36fbb2,Taco Bell,36.71196338414721,-4.432356646577947,Fast Food Restaurant
758,La aurora,36.71493944206097,-4.432656790864362,4cfd4a97c6cca35df20f9632,Mendivil,36.71352696745083,-4.430968807320731,Burger Joint
759,La aurora,36.71493944206097,-4.432656790864362,4d8c8c4dc1b1721ee0e20246,Telepizza,36.71608654896498,-4.433073647208367,Pizza Place
760,La aurora,36.71493944206097,-4.432656790864362,50410dd6e4b0805b9ecf3101,Tomaquet,36.71203336501356,-4.432769714952517,Tapas Restaurant
761,La aurora,36.71493944206097,-4.432656790864362,4be9586288ed2d7f37d6cc1d,Juandi,36.712127264978236,-4.430641544039722,Spanish Restaurant
762,La aurora,36.71493944206097,-4.432656790864362,4cea7f080f196dcb142052ae,Ginos,36.71191961904099,-4.433061031046492,Italian Restaurant
763,La aurora,36.71493944206097,-4.432656790864362,4fdcd551e4b01d23393a9ecb,Sushimore,36.71441706111804,-4.432355059822095,Sushi Restaurant
764,La aurora,36.71493944206097,-4.432656790864362,4cce9ca27c2ff04d1997a57e,Sabora,36.71271921091947,-4.432065944835818,Breakfast Spot
765,La aurora,36.71493944206097,-4.432656790864362,53221600498ee5e1964f4286,D'Vinos y Copas,36.71392186070266,-4.427998689129238,Tapas Restaurant
766,La aurora,36.71493944206097,-4.432656790864362,4d3076097791224bb268d142,Bar Nuestra Señora Del Gran Poder,36.713339606373125,-4.429434725615097,Spanish Restaurant
767,La aurora,36.71493944206097,-4.432656790864362,4e20aba5a80968cf3e379575,Brasayleña Vialia,36.71194247581049,-4.433045270133818,Brazilian Restaurant
768,La aurora,36.71493944206097,-4.432656790864362,4ca0b3fc8afca0933ef71416,Dunkin' Coffee,36.7119470352626,-4.43186768167432,Donut Shop
769,La aurora,36.71493944206097,-4.432656790864362,4c0be9b4340720a193d28893,McDonald's,36.712152001571134,-4.4327116501858255,Fast Food Restaurant
770,La aurora,36.71493944206097,-4.432656790864362,4cd8556a5e1b721eaba239d9,Restaurante Chino Flamingo,36.71285041048879,-4.429131699427124,Chinese Restaurant
771,La aurora,36.71493944206097,-4.432656790864362,4db580a21e7248d135b573db,Cafetería Esperanto II,36.718906570590256,-4.431882706863263,Breakfast Spot
772,Los tilos,36.71368649705558,-4.436666123272114,4b87d100f964a5206bcd31e3,Mesón Astorga,36.71442380259032,-4.437101545293068,Restaurant
773,Los tilos,36.71368649705558,-4.436666123272114,4dfe5d18aeb7ea26f9abb036,Burger Kebab,36.7135387099502,-4.4392606257357965,Burger Joint
774,Los tilos,36.71368649705558,-4.436666123272114,4c4ae3735609c9b637df5490,Restaurante Los Marfiles,36.71527360919625,-4.4382704565900175,Spanish Restaurant
775,Los tilos,36.71368649705558,-4.436666123272114,4c7129af344437042512265f,El Pavone,36.71432030802544,-4.4391094214144315,Italian Restaurant
776,Los tilos,36.71368649705558,-4.436666123272114,524ad373498ec93429dc3ced,La Alvaroteca,36.71332539490465,-4.439399584409468,Tapas Restaurant
777,Los tilos,36.71368649705558,-4.436666123272114,4bb88c881261d13a1db0e898,La Cresta,36.71309517101065,-4.438154207681725,Spanish Restaurant
778,Los tilos,36.71368649705558,-4.436666123272114,4bb503a20fb7b713f7d2bf8a,La Tagliatella,36.71529810299304,-4.431495020119185,Italian Restaurant
779,Los tilos,36.71368649705558,-4.436666123272114,4e876da85c5cfd1dcc657cea,Domino's Pizza,36.713960937494754,-4.433263066506208,Pizza Place
780,Los tilos,36.71368649705558,-4.436666123272114,52944e31498e7e1cc6e20543,Granier Panes Artesanos,36.712787908430585,-4.432986665188229,Bakery
781,Los tilos,36.71368649705558,-4.436666123272114,4cb027f6cbab236a6e229e73,El Secreto,36.713690754890834,-4.4333764116754,Café
782,Los tilos,36.71368649705558,-4.436666123272114,4f6630cee4b0fb96f7635ee1,El Capricho,36.71375,-4.433398,Turkish Restaurant
783,Los tilos,36.71368649705558,-4.436666123272114,4ef337e949010b41f66825bf,La Ñora,36.71448822869794,-4.437157606652925,Restaurant
784,Los tilos,36.71368649705558,-4.436666123272114,4c7822ea794e224b1e266128,Burguer Dallas,36.71294371170928,-4.4359620770530075,Burger Joint
785,Los tilos,36.71368649705558,-4.436666123272114,4bdecaf0ffdec9285a9ae9a1,VIPS,36.711900765044206,-4.43308043446915,Restaurant
786,Los tilos,36.71368649705558,-4.436666123272114,4c0a81f9009a0f479b7be9bf,Foster's Hollywood,36.71174915391996,-4.433055624507523,American Restaurant
787,Los tilos,36.71368649705558,-4.436666123272114,4c59662404f9be9a2b20ef60,100 Montaditos,36.711929342809285,-4.432753558160035,Sandwich Place
788,Los tilos,36.71368649705558,-4.436666123272114,56812806498e639d229e20e4,La Perica,36.712707,-4.431224,Bistro
789,Los tilos,36.71368649705558,-4.436666123272114,53c7b138498edeb14aeb833f,Mister Noodles,36.714144409702996,-4.431247528191334,Asian Restaurant
790,Los tilos,36.71368649705558,-4.436666123272114,4bffe07bf61ea59367e3ea13,Pans & Company,36.71445410473761,-4.432498621968396,Sandwich Place
791,Los tilos,36.71368649705558,-4.436666123272114,57a5fb23498ec1f9eaff9370,Lizarran,36.71177,-4.431787,Tapas Restaurant
792,Los tilos,36.71368649705558,-4.436666123272114,509eb5c6e4b076197c36fbb2,Taco Bell,36.71196338414721,-4.432356646577947,Fast Food Restaurant
793,Los tilos,36.71368649705558,-4.436666123272114,50410dd6e4b0805b9ecf3101,Tomaquet,36.71203336501356,-4.432769714952517,Tapas Restaurant
794,Los tilos,36.71368649705558,-4.436666123272114,4cea7f080f196dcb142052ae,Ginos,36.71191961904099,-4.433061031046492,Italian Restaurant
795,Los tilos,36.71368649705558,-4.436666123272114,4d8c8c4dc1b1721ee0e20246,Telepizza,36.71608654896498,-4.433073647208367,Pizza Place
796,Los tilos,36.71368649705558,-4.436666123272114,4e496d828130d6443ed94d6c,Asador de pollos El Duque,36.71365413413949,-4.439774751663208,Fried Chicken Joint
797,Los tilos,36.71368649705558,-4.436666123272114,4cce9ca27c2ff04d1997a57e,Sabora,36.71271921091947,-4.432065944835818,Breakfast Spot
798,Los tilos,36.71368649705558,-4.436666123272114,4e20aba5a80968cf3e379575,Brasayleña Vialia,36.71194247581049,-4.433045270133818,Brazilian Restaurant
799,Los tilos,36.71368649705558,-4.436666123272114,4fdcd551e4b01d23393a9ecb,Sushimore,36.71441706111804,-4.432355059822095,Sushi Restaurant
800,Los tilos,36.71368649705558,-4.436666123272114,4e115df1d1647a0fff808aa8,Cafe Bar Rosmari,36.71614304667669,-4.439583727418052,Breakfast Spot
801,Los tilos,36.71368649705558,-4.436666123272114,4c0be9b4340720a193d28893,McDonald's,36.712152001571134,-4.4327116501858255,Fast Food Restaurant
802,Los tilos,36.71368649705558,-4.436666123272114,4ca0b3fc8afca0933ef71416,Dunkin' Coffee,36.7119470352626,-4.43186768167432,Donut Shop
803,Los tilos,36.71368649705558,-4.436666123272114,4c6d322623c1a1cd07821bcf,Papulinos II,36.71699755645408,-4.439152126701787,Steakhouse
804,Los tilos,36.71368649705558,-4.436666123272114,4c4abe17c668e21e506310f9,El Dorado,36.71352919587314,-4.441597270191003,Spanish Restaurant
805,Nucleo gral franco,36.71285646657359,-4.446306335195043,4de93f3cd1648c979647cf82,Pizza Real,36.71309395048944,-4.451403395066192,Pizza Place
806,Nucleo gral franco,36.71285646657359,-4.446306335195043,4d447b60e198721e7d41bc8b,El Árbol,36.709155033160336,-4.4442218542099,Burger Joint
807,Nucleo gral franco,36.71285646657359,-4.446306335195043,4d3ffc0bc1d4721e511a0cc7,Cafeteria Los Olivos,36.71349,-4.449665,Café
808,Nucleo gral franco,36.71285646657359,-4.446306335195043,4ce782ab867f60fc09f736c3,Mesón Huesca,36.716918,-4.445815,Spanish Restaurant
809,Nucleo gral franco,36.71285646657359,-4.446306335195043,4e42f64862e1a67a6e57a2e5,Cañamero,36.70971784133035,-4.442345796642371,Tapas Restaurant
810,4 de diciembre,36.71366680014273,-4.444870724014836,4dfe5d18aeb7ea26f9abb036,Burger Kebab,36.7135387099502,-4.4392606257357965,Burger Joint
811,4 de diciembre,36.71366680014273,-4.444870724014836,524ad373498ec93429dc3ced,La Alvaroteca,36.71332539490465,-4.439399584409468,Tapas Restaurant
812,4 de diciembre,36.71366680014273,-4.444870724014836,4ce782ab867f60fc09f736c3,Mesón Huesca,36.716918,-4.445815,Spanish Restaurant
813,4 de diciembre,36.71366680014273,-4.444870724014836,4d3ffc0bc1d4721e511a0cc7,Cafeteria Los Olivos,36.71349,-4.449665,Café
814,4 de diciembre,36.71366680014273,-4.444870724014836,4e42f64862e1a67a6e57a2e5,Cañamero,36.70971784133035,-4.442345796642371,Tapas Restaurant
815,Ntra sra del carmen,36.71177021411738,-4.44710206964247,4de93f3cd1648c979647cf82,Pizza Real,36.71309395048944,-4.451403395066192,Pizza Place
816,Ntra sra del carmen,36.71177021411738,-4.44710206964247,4d447b60e198721e7d41bc8b,El Árbol,36.709155033160336,-4.4442218542099,Burger Joint
817,Ntra sra del carmen,36.71177021411738,-4.44710206964247,4d3ffc0bc1d4721e511a0cc7,Cafeteria Los Olivos,36.71349,-4.449665,Café
818,Ntra sra del carmen,36.71177021411738,-4.44710206964247,4e42f64862e1a67a6e57a2e5,Cañamero,36.70971784133035,-4.442345796642371,Tapas Restaurant
819,Ntra sra del carmen,36.71177021411738,-4.44710206964247,4b8848fbf964a520a4ec31e3,Pizzería Ibiza,36.71011896127444,-4.452308233630418,Pizza Place
820,Los prados,36.69900568131341,-4.474710553148093,4e6f58952271c30fff58948f,Bar Miguel,36.698926350401585,-4.474461426616371,Breakfast Spot
821,La victoria,36.72493001746041,-4.414968520993915,4c9bbe9f46978cfa45c8877f,Montana,36.7276410219698,-4.4138011421662995,Restaurant
822,La victoria,36.72493001746041,-4.414968520993915,4c13e4c97f7f2d7f17f0df68,Cortijo de Pepe,36.722946735506184,-4.417668467996575,Mediterranean Restaurant
823,La victoria,36.72493001746041,-4.414968520993915,4bae81b4f964a520b2ba3be3,Café con Libros,36.72353634914174,-4.417114348511786,Café
824,La victoria,36.72493001746041,-4.414968520993915,54d3d661498e0eec3732b017,Batik,36.72221489178558,-4.417016179272806,Mediterranean Restaurant
825,La victoria,36.72493001746041,-4.414968520993915,4bedb1f7a40fc928345c820c,El Tapeo de Cervantes,36.723929,-4.419261,Tapas Restaurant
826,La victoria,36.72493001746041,-4.414968520993915,4bd5f35a7b1876b08bb08b86,Cañadú,36.723394732583465,-4.417033686672064,Vegetarian / Vegan Restaurant
827,La victoria,36.72493001746041,-4.414968520993915,4c38718e93db0f47bc872192,El Vegetariano de la Alcazabilla,36.722083477249605,-4.4170273328862555,Vegetarian / Vegan Restaurant
828,La victoria,36.72493001746041,-4.414968520993915,51545633e4b0f865ac3b49d7,El Mesón de Cervantes,36.724031554715296,-4.41997173822235,Tapas Restaurant
829,La victoria,36.72493001746041,-4.414968520993915,4b886133f964a52082f331e3,El Pimpi,36.72169493732647,-4.417351235910856,Tapas Restaurant
830,La victoria,36.72493001746041,-4.414968520993915,4b7d4506f964a5209bb52fe3,Restaurante Vino Mío,36.72435942611007,-4.418924619451227,Spanish Restaurant
831,La victoria,36.72493001746041,-4.414968520993915,589a182aaf5c1433cf4c4abd,Nic Pic,36.724064,-4.418208,New American Restaurant
832,La victoria,36.72493001746041,-4.414968520993915,4bad41d8f964a520d13e3be3,El Lechuga,36.72307644065269,-4.417577084037909,Salad Place
833,La victoria,36.72493001746041,-4.414968520993915,4c87967f51ada1cdb0094910,Casa Lola,36.72206533497648,-4.418997870539572,Tapas Restaurant
834,La victoria,36.72493001746041,-4.414968520993915,4d6823a7cba6a35dd57dd5c1,Noviembre,36.72378525691984,-4.419611228445574,Restaurant
835,La victoria,36.72493001746041,-4.414968520993915,4bbd9696a8cf76b078f3b1fd,Cafetería La Victoria,36.72582,-4.414529,Café
836,La victoria,36.72493001746041,-4.414968520993915,56e326b2498ed68a8d77bdb3,Black Label - Urban Grill,36.723596833395035,-4.4191759666567245,Steakhouse
837,La victoria,36.72493001746041,-4.414968520993915,4d5fd5625c39b1f79a75fc49,Citron Bar & Restaurant,36.723399989477485,-4.418107279978821,Mediterranean Restaurant
838,La victoria,36.72493001746041,-4.414968520993915,4e5fe8168877954de718d30e,Pizzeria La Romántica,36.723969076038614,-4.4193975909442385,Pizza Place
839,La victoria,36.72493001746041,-4.414968520993915,558f0abc498e2d2a21511a98,Vinería Cervantes,36.72404427110153,-4.41931951714515,Tapas Restaurant
840,La victoria,36.72493001746041,-4.414968520993915,4dbbd353cda109aa6c8b3269,Bar El Caracol,36.72871065643325,-4.414318156297497,Café
841,La victoria,36.72493001746041,-4.414968520993915,4c2ba8ced1a10f475a4bf864,Las Papas del Museo,36.721990330898564,-4.418338513466658,Spanish Restaurant
842,La victoria,36.72493001746041,-4.414968520993915,4b62d82af964a52023552ae3,Samarkanda,36.722417,-4.419501,Middle Eastern Restaurant
843,La victoria,36.72493001746041,-4.414968520993915,4b8bcc8cf964a520f2ab32e3,Calle de Bruselas,36.72370256371235,-4.417584034658812,Café
844,La victoria,36.72493001746041,-4.414968520993915,55a39907498e1ef2f00729bc,La Taberna del Pintxo - Alcazaba,36.722245644308146,-4.417045712471008,Tapas Restaurant
845,La victoria,36.72493001746041,-4.414968520993915,58a0d92c72714f7d353e1407,La Sole del Pimpi,36.721893,-4.417894,Spanish Restaurant
846,La victoria,36.72493001746041,-4.414968520993915,4b6f2dbef964a52058e22ce3,El Gato con Bota,36.722137105932404,-4.417496756657231,Tapas Restaurant
847,La victoria,36.72493001746041,-4.414968520993915,559ecf86498e4096ae2b3535,La Luz de Candela,36.725008,-4.420545,Spanish Restaurant
848,La victoria,36.72493001746041,-4.414968520993915,4cb37a8239458cfafea11aa0,El Farolito,36.723395651193364,-4.420132720261378,Argentinian Restaurant
849,La victoria,36.72493001746041,-4.414968520993915,54c4c977498ee5614398b075,"La Plaza ""Alcazabilla""",36.72173945628795,-4.417303472432485,Mediterranean Restaurant
850,La victoria,36.72493001746041,-4.414968520993915,4db170de4df03036e8cdddd1,Ágora,36.72248066683318,-4.417014958838622,Greek Restaurant
851,La victoria,36.72493001746041,-4.414968520993915,58f39207419a9e0b7f5ca084,100 Montaditos,36.72217044149716,-4.417110010688755,Sandwich Place
852,La victoria,36.72493001746041,-4.414968520993915,4ef5d3cb9adf7bbf8749e6d5,La Plaza,36.72374626496869,-4.417281746864319,Tapas Restaurant
853,La victoria,36.72493001746041,-4.414968520993915,4cfc16b3c6cca35de8d68f32,La Tapería de Sybaris,36.72386449366125,-4.419561883654177,Tapas Restaurant
854,La victoria,36.72493001746041,-4.414968520993915,5857d30c561ded1fe2cbb10e,Nuevo& Sur Malaga,36.72418053653764,-4.418950080871582,Restaurant
855,La victoria,36.72493001746041,-4.414968520993915,5131fe32e4b0ba071cc53e0c,Osteria Angelino del 1899,36.724647249560654,-4.419894377276811,Italian Restaurant
856,La victoria,36.72493001746041,-4.414968520993915,500568a9e4b00f838222276e,El Carpintero,36.7225026733777,-4.418969352318389,Spanish Restaurant
857,La victoria,36.72493001746041,-4.414968520993915,4c3ef0440e0d0f47b52c167f,Bodeguita El Gallo,36.72170727761841,-4.418435039884189,Spanish Restaurant
858,La victoria,36.72493001746041,-4.414968520993915,4fe35315e4b0179c631d1940,Isabella Taller de Cocina,36.7225084915136,-4.419491290692025,Mediterranean Restaurant
859,La victoria,36.72493001746041,-4.414968520993915,4b7562bef964a52093092ee3,Clandestino,36.72233331424432,-4.419334972114971,Mediterranean Restaurant
860,La victoria,36.72493001746041,-4.414968520993915,4fb6535ee4b03d283440fb40,Los del Colmenar,36.727569085675064,-4.413599002844307,Restaurant
861,La victoria,36.72493001746041,-4.414968520993915,4d023653582454816cc449ac,Bar Picasso,36.72348112089999,-4.417247014696505,Restaurant
862,La victoria,36.72493001746041,-4.414968520993915,59e5231f3c858d1155427741,TGB - The Good Burguer,36.72255,-4.417186,Burger Joint
863,La victoria,36.72493001746041,-4.414968520993915,4bbb4bddb35776b0e7c4cb01,El Carmen,36.72337533519753,-4.416861260160047,Sandwich Place
864,La victoria,36.72493001746041,-4.414968520993915,4ccf1c77aa25a35d7170240f,Mediterraneo I,36.72215279746962,-4.417575478503592,Moroccan Restaurant
865,La victoria,36.72493001746041,-4.414968520993915,4c12b91aa9c220a17a86549d,Trattoria Lorenzo,36.72327787686543,-4.417837825417654,Italian Restaurant
866,La victoria,36.72493001746041,-4.414968520993915,5827873627e8a32a798c4f57,Burger King,36.72223,-4.417142,Fast Food Restaurant
867,La victoria,36.72493001746041,-4.414968520993915,4c3771dc2c8020a1ce088900,Hamburger creperie California,36.7227892,-4.417277,Burger Joint
868,La victoria,36.72493001746041,-4.414968520993915,5769bbf5498e473722f2f12b,The Show Must Go On,36.7221986826958,-4.41709180089112,Paella Restaurant
869,La victoria,36.72493001746041,-4.414968520993915,57da8a23cd10b94f031301dc,A La Turca,36.72246923434561,-4.417773932218552,Fast Food Restaurant
870,La victoria,36.72493001746041,-4.414968520993915,4d0a0fb8c370a35df9850e22,Panificadora Pinos,36.72764306007897,-4.4124193596135415,Bakery
871,La victoria,36.72493001746041,-4.414968520993915,5960e6c059c4234a4c049cc5,El Mirador De La Alcazaba,36.72142,-4.415149,Buffet
872,La victoria,36.72493001746041,-4.414968520993915,56ee8e4d498e9e1101acb56b,De Gustar Pastelería Cafetería,36.72921,-4.4151144,Snack Place
873,Nuevo san andres 1,36.701708423292104,-4.451582877698835,534d575a498e45d9c4448d78,Casa Kiki,36.699330664790075,-4.450825452804565,Bakery
874,Nuevo san andres 1,36.701708423292104,-4.451582877698835,4c9a5cb878ffa09355d26b75,El Tapeo del Colilla,36.698540962971904,-4.448745678695013,Spanish Restaurant
875,Nuevo san andres 1,36.701708423292104,-4.451582877698835,4e47ce6214959d51c174e882,La Bodeguita Fortunata,36.699222312299334,-4.448090810723751,Seafood Restaurant
